Sequence Name	Annotation GO ID
TU42471	
TU42470	
TU42472	GO:0003676
TU42473	GO:0003676
TU42474	
TU42475	GO:0003676
TU42476	
TU42478	
TU42477	GO:0006508,GO:0008234,GO:0044267
TU42479	
TU42480	
TU42481	
TU42482	GO:0004518
TU42483	GO:0044260,GO:0097159,GO:1901363
TU42484	
TU42485	GO:0004674,GO:0004712,GO:0005524,GO:0006468,GO:0106310
TU42486	GO:0008495,GO:0016021,GO:0031966,GO:0048034
TU42487	GO:0004674,GO:0005524,GO:0006468
TU42488	GO:0008540,GO:0030234,GO:0042176,GO:0050790
TU42489	GO:0008540,GO:0030234,GO:0042176,GO:0050790
TU42490	GO:0006081,GO:0016021,GO:0016620
TU42491	
TU42493	
TU42496	
TU42497	
TU42492	GO:0016021
TU42495	GO:0016021
TU42494	GO:0016021
TU42498	
TU42499	GO:0000398,GO:0003723,GO:0005681,GO:0005688,GO:0046540
TU42501	
TU42502	
TU42504	
TU42503	
TU42500	
TU42505	
TU42506	
TU42507	
TU42508	GO:0005783,GO:0005794,GO:0006888,GO:0030008
TU42509	GO:0005634
TU42510	GO:0003677,GO:0008270
TU42511	
TU42512	GO:0016757
TU42513	GO:0016757
TU42515	
TU42514	
TU42516	
TU42517	GO:0016846,GO:0019346,GO:0030170
TU42518	GO:0003824,GO:0019346,GO:0030170
TU42519	GO:0016846,GO:0019346,GO:0030170
TU42520	GO:0004123,GO:0019344,GO:0019346,GO:0030170,GO:0044540,GO:0080146
TU42521	
TU42522	
TU42523	
TU42524	
TU42525	
TU42527	
TU42526	
TU42528	GO:0003774,GO:0003779,GO:0005524,GO:0005737,GO:0016459
TU42529	GO:0003774,GO:0003779,GO:0005524,GO:0005737,GO:0016459
TU42530	GO:0004672,GO:0005524,GO:0006468
TU42531	
TU42532	
TU42533	GO:0005515
TU42534	
TU42536	GO:0006260,GO:0031981,GO:0044238
TU42535	
TU42537	
TU42538	
TU42539	
TU42540	GO:0046872
TU42541	GO:0046872
TU42542	GO:0005524,GO:0016021,GO:0055085,GO:0140359
TU42543	GO:0005524,GO:0016021,GO:0055085,GO:0140359
TU42544	GO:0004672,GO:0005783,GO:0007608,GO:0008654,GO:0016020,GO:0016780,GO:0016798,GO:0032555,GO:0035639,GO:0036508,GO:0042221,GO:0046872
TU42545	
TU42547	
TU42546	GO:0003676,GO:0016740
TU42548	
TU42551	
TU42550	GO:0046872
TU42549	GO:0046872
TU42552	
TU42553	
TU42554	
TU42555	GO:0003676,GO:0015074
TU42556	GO:0043167
TU42557	GO:0046983
TU42558	GO:0046983
TU42559	
TU42560	
TU42561	GO:0000166,GO:0003677,GO:0003887,GO:0006260
TU42562	GO:0005515
TU42563	GO:0003677,GO:0003700,GO:0005524,GO:0005634,GO:0006355
TU42565	
TU42564	
TU42566	
TU42567	GO:0003676
TU42568	GO:0005524,GO:0016021,GO:0055085,GO:0140359
TU42569	GO:0005524,GO:0016021,GO:0055085,GO:0140359
TU42570	
TU42571	
TU42572	GO:0008277,GO:0009968,GO:0035556
TU42573	GO:0008277,GO:0009968,GO:0035556
TU42574	GO:0016021,GO:0016614,GO:0050660
TU42575	
TU42576	GO:0016746
TU42577	GO:0016746
TU42578	GO:0016746
TU42579	GO:0016746
TU42580	GO:0004386
TU42581	GO:0004386
TU42582	
TU42583	GO:0004601,GO:0006979,GO:0020037
TU42584	GO:0004601,GO:0006979,GO:0020037
TU42586	GO:0004601,GO:0006979,GO:0020037
TU42585	GO:0004601,GO:0006979,GO:0020037
TU42588	
TU42587	
TU42590	
TU42589	
TU42591	
TU42593	
TU42592	
TU42594	GO:0003676
TU42595	
TU42596	
TU42597	GO:0005261,GO:0005886,GO:0016021,GO:0098655
TU42598	
TU42599	
TU42600	
TU42601	
TU42602	
TU42603	
TU42606	
TU42605	GO:0000166,GO:0016020
TU42604	GO:0005524,GO:0016021,GO:0055085,GO:0140359
TU42607	
TU42608	
TU42609	
TU42610	
TU42612	GO:0000149,GO:0005484,GO:0006886,GO:0006906,GO:0012505,GO:0016021,GO:0031201,GO:0048278
TU42613	GO:0000149,GO:0005484,GO:0006886,GO:0006906,GO:0012505,GO:0016021,GO:0031201,GO:0048278
TU42611	GO:0005524,GO:0005829,GO:0006457,GO:0016887,GO:0051082
TU42614	GO:0006508,GO:0008234
TU42615	GO:0006508,GO:0008234
TU42616	GO:0006508,GO:0008234
TU42618	
TU42619	
TU42620	
TU42617	
TU42621	GO:0016021
TU42623	GO:0003723,GO:0006396
TU42622	GO:0003723,GO:0006396
TU42625	GO:0003723,GO:0006396
TU42626	
TU42624	
TU42634	
TU42633	
TU42627	
TU42628	
TU42629	
TU42630	
TU42631	
TU42632	
TU42635	
TU42636	
TU42637	GO:0005524,GO:0016021,GO:0055085,GO:0140359
TU42638	
TU42639	
TU42640	GO:0003676,GO:0008408,GO:0090305
TU42641	GO:0003824
TU42642	GO:0003824
TU42644	
TU42645	
TU42643	
TU42647	GO:0005737,GO:0005871,GO:0005874
TU42648	
TU42646	
TU42649	
TU42650	GO:0005488,GO:0044260
TU42651	GO:0009058
TU42652	GO:0003677,GO:0005634
TU42653	GO:0005515,GO:0034464,GO:0036064,GO:0097730,GO:1905515
TU42654	
TU42655	
TU42656	
TU42657	GO:0005509
TU42658	GO:0005509
TU42659	GO:0005509
TU42660	GO:0004698,GO:0004712,GO:0005524,GO:0005886,GO:0006468,GO:0007163,GO:0035556,GO:0106310
TU42661	GO:0004674,GO:0005524,GO:0006468,GO:0035556
TU42662	GO:0004420,GO:0005515,GO:0005789,GO:0008299,GO:0015936,GO:0016021,GO:0050661
TU42663	
TU42664	GO:0004725,GO:0009653,GO:0016021,GO:0016043,GO:0035335,GO:0040011,GO:0042221,GO:0048666
TU42665	
TU42666	GO:0006633,GO:0009922,GO:0016021,GO:0102756
TU42667	GO:0006629,GO:0009922,GO:0016021
TU42668	GO:0003676
TU42669	
TU42670	GO:0004672,GO:0005515,GO:0005524,GO:0006468
TU42671	GO:0004672,GO:0005515,GO:0005524,GO:0006468
TU42672	
TU42673	
TU42676	
TU42677	
TU42674	
TU42675	
TU42678	
TU42679	
TU42680	GO:0044260,GO:0097159,GO:1901363
TU42681	
TU42682	
TU42683	
TU42684	
TU42690	
TU42691	
TU42685	
TU42686	
TU42688	
TU42689	
TU42687	
TU42692	
TU42694	
TU42695	GO:0005524,GO:0016021,GO:0055085,GO:0140359
TU42696	GO:0005524,GO:0016021,GO:0055085,GO:0140359
TU42697	GO:0006807,GO:0044238,GO:0044260
TU42693	
TU42698	GO:0004843,GO:0006511,GO:0008270,GO:0016579
TU42699	GO:0004843,GO:0006511,GO:0008270,GO:0016579
TU42700	GO:0003677,GO:0006355
TU42701	GO:0000139,GO:0005198,GO:0005515,GO:0006886,GO:0016192,GO:0030117,GO:0030663
TU42702	
TU42703	
TU42704	
TU42705	
TU42707	
TU42706	
TU42709	GO:0046983
TU42708	
TU42710	
TU42712	
TU42711	
TU42714	GO:0000166,GO:0009987,GO:0050896
TU42713	
TU42716	
TU42715	GO:0005783,GO:0006869,GO:0008289,GO:0016021,GO:0046872,GO:0061817
TU42717	
TU42718	GO:0005267,GO:0016020,GO:0071805
TU42719	GO:0003677,GO:0005634,GO:0005789,GO:0016021,GO:0046513,GO:0050291
TU42720	GO:0007165
TU42721	GO:0007165
TU42725	
TU42723	GO:0007165
TU42724	GO:0007165
TU42722	GO:0007165
TU42727	GO:0004930,GO:0005886,GO:0007186,GO:0016021
TU42726	GO:0004930,GO:0005886,GO:0007186,GO:0016021
TU42728	GO:0005096,GO:0005634,GO:0032007,GO:0033596,GO:0043547,GO:0051056
TU42729	GO:0005739,GO:0005840
TU42730	GO:0016021
TU42731	GO:0016021
TU42732	
TU42733	GO:0005488,GO:0006259,GO:0016740,GO:0016787
TU42734	
TU42735	GO:0004672
TU42736	GO:0005524,GO:0016021,GO:0055085,GO:0140359
TU42737	GO:0003676,GO:0034645
TU42738	GO:0005509,GO:0005604,GO:0007160,GO:0016020
TU42739	GO:0005509,GO:0005604,GO:0005615,GO:0007160,GO:0016020
TU42740	GO:0005509,GO:0005604,GO:0007160,GO:0016020
TU42741	GO:0006357,GO:0016538,GO:0050790,GO:0070985
TU42742	GO:0000079,GO:0016538,GO:0070816,GO:0070985
TU42743	GO:0005515,GO:0006887
TU42744	GO:0006887
TU42745	GO:0006887
TU42746	GO:0006887
TU42747	GO:0006887
TU42748	GO:0006887
TU42749	GO:0000413,GO:0003755,GO:0004722,GO:0005515,GO:0005737,GO:0061077
TU42750	GO:0000413,GO:0003755,GO:0004722,GO:0005528,GO:0005737,GO:0031072,GO:0061077
TU42751	GO:0008194
TU42752	
TU42753	
TU42755	GO:0001732,GO:0003743,GO:0016282,GO:0033290,GO:0071541
TU42754	
TU42757	GO:0016614,GO:0050660
TU42756	
TU42758	GO:0005515,GO:0005737,GO:0007165
TU42759	GO:0005515,GO:0005737,GO:0007165
TU42760	GO:0004497,GO:0005506,GO:0016705,GO:0020037
TU42761	
TU42762	GO:0005549
TU42763	GO:0004817,GO:0005524,GO:0006423,GO:0046872
TU42764	GO:0004817,GO:0005524,GO:0006423,GO:0046872
TU42765	GO:0005488
TU42766	
TU42767	
TU42768	GO:0003676
TU42769	
TU42770	
TU42771	
TU42772	GO:0003676
TU42773	GO:0008484
TU42774	GO:0003922,GO:0005524,GO:0006177,GO:0016462
TU42777	GO:0003922,GO:0005524,GO:0006177,GO:0016462
TU42776	GO:0003922,GO:0005524,GO:0006177,GO:0016462
TU42775	GO:0003922,GO:0005524,GO:0006177,GO:0016462
TU42778	
TU42779	
TU42780	GO:0008484
TU42781	GO:0016020
TU42782	GO:0009653,GO:0016021,GO:0016043,GO:0030154,GO:0048513
TU42783	GO:0009653,GO:0016021,GO:0016043,GO:0030154,GO:0048513
TU42784	GO:0009653,GO:0016021,GO:0016043,GO:0030154,GO:0048513
TU42785	GO:0009653,GO:0016021,GO:0016043,GO:0030154,GO:0048513
TU42786	GO:0016020
TU42788	
TU42789	
TU42787	
TU42790	GO:0003723,GO:0004535,GO:0005634,GO:0005737,GO:0006402,GO:0046872
TU42792	
TU42791	
TU42793	
TU42795	GO:0001868,GO:0010185,GO:0016021,GO:0042806
TU42794	
TU42796	GO:0001868,GO:0010185,GO:0016021,GO:0042806
TU42797	GO:0016020,GO:0022857,GO:0055085
TU42798	GO:0016020,GO:0022857,GO:0055085
TU42802	
TU42800	GO:0005524,GO:0016021,GO:0055085,GO:0140359
TU42799	
TU42801	
TU42803	GO:0006633,GO:0009922,GO:0016021,GO:0102756
TU42804	
TU42805	GO:0052689
TU42806	GO:0016020
TU42807	GO:0016020
TU42808	
TU42809	GO:0005576,GO:0008061
TU42810	GO:0005085,GO:0005737,GO:0007264,GO:0050790
TU42811	GO:0005085,GO:0005737,GO:0007264,GO:0050790
TU42812	GO:0031047,GO:0061980
TU42814	
TU42813	GO:0005515,GO:0031047,GO:0061980
TU42815	GO:0005515
TU42816	GO:0005515,GO:0005680,GO:0005737,GO:0016567,GO:0031145,GO:0045842,GO:0051301
TU42817	GO:0005515,GO:0005680,GO:0005737,GO:0016567,GO:0031145,GO:0045842,GO:0051301
TU42819	GO:0005515,GO:0051301
TU42818	GO:0005515,GO:0051301
TU42821	GO:0005515
TU42820	
TU42822	
TU42823	GO:0003677,GO:0005634
TU42824	GO:0003677,GO:0005634
TU42825	GO:0003677,GO:0005634
TU42827	
TU42828	
TU42826	GO:0003676
TU42829	GO:0003676,GO:0003724,GO:0005524
TU42830	GO:0003676,GO:0003724,GO:0005524
TU42833	GO:0005783,GO:0006488,GO:0016020,GO:0106073
TU42834	GO:0000166,GO:0003677,GO:0003887,GO:0006260,GO:0006488,GO:0042575,GO:0071897,GO:0106073
TU42831	
TU42832	GO:0000166,GO:0003677,GO:0003887,GO:0006260,GO:0016020,GO:0042575,GO:0071897
TU42835	
TU42836	
TU42837	
TU42838	
TU42840	
TU42839	
TU42841	
TU42842	
TU42844	
TU42845	
TU42843	
TU42846	
TU42847	
TU42848	
TU42849	
TU42850	GO:0005515,GO:0005524
TU42851	GO:0005515,GO:0005524
TU42853	
TU42852	
TU42855	
TU42856	
TU42854	
TU42857	GO:0004553,GO:0005975
TU42858	
TU42859	
TU42862	GO:0046872
TU42861	GO:0046872
TU42860	GO:0046872
TU42863	GO:0003824,GO:0016021,GO:0016042
TU42864	GO:0005737,GO:0006606,GO:0031267
TU42865	
TU42866	GO:0016020,GO:0071704,GO:0080019
TU42867	GO:0016020,GO:0071704,GO:0080019
TU42868	GO:0006629,GO:0016021,GO:0080019,GO:0102965,GO:1901568
TU42869	
TU42871	
TU42872	GO:0005488
TU42873	GO:0005488
TU42870	GO:0005515
TU42874	
TU42875	
TU42876	GO:0008641,GO:0046872
TU42878	
TU42879	
TU42877	
TU42880	
TU42881	
TU42883	
TU42882	GO:0016020
TU42884	GO:0016021
TU42885	GO:0003700,GO:0005634,GO:0006355,GO:0043565
TU42886	GO:0016020
TU42887	GO:0042302
TU42888	
TU42889	GO:0003774,GO:0003779,GO:0004713,GO:0005524,GO:0005737,GO:0007601,GO:0016459,GO:0018108,GO:0050896
TU42890	GO:0003774,GO:0004672,GO:0005524,GO:0006468,GO:0016459
TU42891	GO:0003774,GO:0003779,GO:0004672,GO:0005524,GO:0005737,GO:0006468,GO:0007601,GO:0016459,GO:0050896
TU42892	
TU42893	
TU42894	GO:0016021
TU42895	
TU42896	
TU42897	
TU42898	GO:0005515
TU42899	GO:0005515,GO:0005923
TU42900	GO:0009922,GO:0016021
TU42904	GO:0016301,GO:0016310
TU42901	GO:0003676,GO:0015074
TU42902	
TU42903	
TU42905	GO:0003729,GO:0006417
TU42906	
TU42907	GO:0006511,GO:0009966,GO:0016567,GO:0046872,GO:0061630
TU42909	
TU42908	GO:0001534,GO:0060271,GO:0060294
TU42910	
TU42911	GO:0008270,GO:0016567,GO:0061630
TU42913	
TU42914	
TU42915	
TU42912	
TU42916	
TU42917	
TU42918	
TU42919	
TU42920	
TU42921	
TU42922	
TU42923	
TU42924	
TU42925	
TU42926	
TU42927	
TU42928	
TU42929	
TU42930	
TU42931	
TU42932	
TU42933	GO:0004222,GO:0005488,GO:0006508,GO:0006811,GO:0016020
TU42934	GO:0004222,GO:0005886,GO:0006508,GO:0046872
TU42935	
TU42936	
TU42938	
TU42939	
TU42937	
TU42940	
TU42941	
TU42942	
TU42943	
TU42945	GO:0003677,GO:0006310,GO:0015074
TU42944	GO:0003677,GO:0006310,GO:0015074
TU42946	
TU42947	GO:0005905,GO:0030136,GO:0048268,GO:0072583
TU42948	
TU42949	
TU42951	
TU42950	
TU42952	
TU42953	
TU42954	
TU42955	
TU42956	
TU42957	GO:0008168
TU42958	GO:0008168
TU42959	
TU42960	
TU42961	
TU42962	
TU42963	
TU42965	
TU42964	
TU42966	GO:0005634,GO:0006325,GO:0008168,GO:0032259,GO:0046872,GO:0051213
TU42967	
TU42968	
TU42969	
TU42970	GO:0016021
TU42972	
TU42971	
TU42973	
TU42976	
TU42974	
TU42975	
TU42977	
TU42978	
TU42982	GO:0009987
TU42981	GO:0009987
TU42980	
TU42979	
TU42983	GO:0005515,GO:0036064,GO:0060170,GO:0060271,GO:0061512
TU42984	GO:0005515,GO:0036064,GO:0060170,GO:0060271,GO:0061512
TU42985	GO:0016021,GO:0022857,GO:0043231,GO:0055085
TU42986	GO:0016021,GO:0022857,GO:0043231,GO:0055085
TU42987	GO:0016021,GO:0022857,GO:0043231,GO:0055085
TU42988	
TU42989	
TU42990	
TU42992	
TU42994	
TU42995	
TU42996	GO:0006081,GO:0016020,GO:0016491
TU42993	GO:0006081,GO:0016620
TU42991	
TU42997	
TU42998	GO:0004383,GO:0006182,GO:0035556
TU42999	
TU43000	GO:0008484
TU43001	
TU43002	
TU43003	
TU43004	
TU43006	
TU43005	
TU43007	GO:0005509
TU43009	
TU43008	GO:0005509
TU43011	GO:0005509
TU43010	GO:0005509
TU43012	GO:0004402,GO:0006355,GO:0016573
TU43013	
TU43014	
TU43015	
TU43016	GO:0004518,GO:0046872
TU43017	
TU43018	GO:0004672,GO:0005524,GO:0006468
TU43019	GO:0004672,GO:0005524,GO:0006468
TU43020	
TU43021	
TU43022	GO:0016614,GO:0050660
TU43023	GO:0016614,GO:0050660
TU43024	GO:0008271,GO:0016021,GO:1902358
TU43025	
TU43026	GO:0005515
TU43027	GO:0016021,GO:0016491
TU43028	GO:0003746,GO:0006414,GO:0006511
TU43029	GO:0016020
TU43030	GO:0043229
TU43031	GO:0043229
TU43032	
TU43037	
TU43035	
TU43034	
TU43039	
TU43033	
TU43036	GO:0005515
TU43038	
TU43040	GO:0004672,GO:0005524,GO:0006468
TU43042	
TU43043	
TU43041	
TU43045	GO:0008080
TU43044	GO:0004553,GO:0005975
TU43047	GO:0000938,GO:0005829,GO:0015031,GO:0042147
TU43046	GO:0000938,GO:0005829,GO:0015031,GO:0042147
TU43048	GO:0000938,GO:0005829,GO:0015031,GO:0042147
TU43049	
TU43050	
TU43051	
TU43052	
TU43053	GO:0044260,GO:0097159,GO:1901363
TU43054	
TU43055	
TU43056	GO:0004222,GO:0006508
TU43057	
TU43058	
TU43059	
TU43060	GO:0005737,GO:0007155
TU43061	
TU43062	
TU43063	
TU43064	GO:0005765,GO:0015019,GO:0016021
TU43065	GO:0005509,GO:0005886,GO:0007156,GO:0016021
TU43066	GO:0005509,GO:0005886,GO:0007156,GO:0016021
TU43068	GO:0006744,GO:0008682,GO:0016709,GO:0031314,GO:0046872
TU43067	GO:0006744,GO:0008682,GO:0016709,GO:0031314,GO:0046872
TU43070	GO:0016020
TU43069	GO:0016021,GO:0022857,GO:0055085
TU43071	GO:0006744,GO:0008682,GO:0016709,GO:0031314,GO:0046872
TU43075	
TU43072	GO:0003676
TU43073	
TU43074	
TU43076	
TU43077	GO:0005515,GO:0005680,GO:0030071,GO:0031145,GO:0051301
TU43078	GO:0003723
TU43079	
TU43080	GO:0033179,GO:0046961,GO:1902600
TU43081	GO:0016020
TU43082	
TU43083	
TU43084	
TU43085	GO:0007034
TU43086	GO:0007034
TU43087	
TU43088	
TU43089	GO:0005506,GO:0005634,GO:0006325,GO:0070544,GO:0140680
TU43090	GO:0005634,GO:0006355,GO:0035064
TU43092	
TU43093	
TU43091	
TU43095	GO:0004930,GO:0005886,GO:0007186,GO:0016021
TU43094	
TU43096	GO:0016787
TU43097	GO:0005886,GO:0016021,GO:0034219,GO:0051119
TU43098	GO:0004518,GO:0006259,GO:0008233,GO:0016779
TU43099	
TU43100	GO:0043170
TU43101	GO:0005643
TU43102	GO:0016021
TU43103	GO:0008194
TU43104	GO:0004888,GO:0005230,GO:0005254,GO:0005886,GO:0015698,GO:0016021,GO:0034220
TU43105	GO:0004888,GO:0005230,GO:0005254,GO:0005886,GO:0015698,GO:0016021,GO:0034220
TU43106	GO:0004888,GO:0005230,GO:0016021,GO:0034220
TU43107	GO:0004888,GO:0005230,GO:0005254,GO:0005886,GO:0015698,GO:0016021,GO:0034220
TU43108	GO:0004000,GO:0005615,GO:0006154,GO:0046103
TU43109	
TU43110	GO:0000413,GO:0003755,GO:0006457
TU43112	GO:0003824
TU43111	
TU43113	
TU43114	
TU43116	
TU43115	
TU43117	GO:0016020
TU43118	GO:0016020
TU43119	
TU43120	
TU43121	
TU43122	
TU43123	
TU43124	GO:0016787
TU43125	GO:0004519,GO:0046872,GO:0090305
TU43128	GO:0005730,GO:0006364,GO:0032040
TU43129	GO:0005730,GO:0006364,GO:0032040
TU43126	GO:0005730,GO:0006364,GO:0032040
TU43127	GO:0005730,GO:0006364,GO:0032040
TU43130	
TU43131	GO:0003712,GO:0006357,GO:0016592
TU43132	GO:0003712,GO:0006357,GO:0016592
TU43134	GO:0005634,GO:0005737,GO:0015031,GO:0043023
TU43135	GO:0005634,GO:0005737,GO:0015031,GO:0043023
TU43133	
TU43136	
TU43137	
TU43138	GO:0016020,GO:0022857
TU43139	
TU43140	
TU43141	GO:0003700,GO:0005634,GO:0006355
TU43142	
TU43143	GO:0016020
TU43144	GO:0016021,GO:0022857,GO:0055085
TU43145	GO:0016874
TU43146	GO:0005764,GO:0016021,GO:0048471
TU43148	GO:0005764,GO:0016021,GO:0048471
TU43147	GO:0005764,GO:0016021,GO:0048471
TU43149	GO:0005743,GO:0006099,GO:0008177,GO:0009055,GO:0022900,GO:0046872,GO:0051537,GO:0051538,GO:0051539
TU43151	
TU43152	GO:0044260,GO:0097159,GO:1901363
TU43150	GO:0044260,GO:0097159,GO:1901363
TU43153	GO:0005337,GO:0016021,GO:0065008,GO:1901642
TU43154	
TU43156	
TU43155	
TU43157	
TU43159	
TU43158	
TU43161	
TU43162	
TU43160	GO:0003676
TU43164	GO:0003779,GO:0005737,GO:0005856,GO:0017124,GO:0042995
TU43163	
TU43165	
TU43166	
TU43168	
TU43167	GO:0003676
TU43169	
TU43170	
TU43172	GO:0006508,GO:0030145,GO:0070006
TU43171	GO:0006508,GO:0030145,GO:0070006
TU43173	GO:0003994,GO:0005739,GO:0006099,GO:0046872,GO:0047780,GO:0051539
TU43174	
TU43175	
TU43176	GO:0005515
TU43177	
TU43178	GO:0003676
TU43179	GO:0000166,GO:0004497
TU43180	
TU43181	GO:0006811
TU43182	
TU43183	
TU43184	
TU43185	
TU43186	
TU43187	
TU43188	
TU43189	
TU43190	GO:0016021,GO:0046872
TU43191	GO:0043229,GO:0046872
TU43192	GO:0046872
TU43193	GO:0046872
TU43195	
TU43194	
TU43196	
TU43197	
TU43198	
TU43199	
TU43201	GO:0003677
TU43202	GO:0003677
TU43203	GO:0003677
TU43204	GO:0003677
TU43200	
TU43205	GO:0005524,GO:0016887
TU43210	GO:0015293,GO:0016021,GO:0055085
TU43208	GO:0015293,GO:0016021,GO:0055085
TU43206	GO:0015293,GO:0016021,GO:0055085
TU43209	GO:0015293,GO:0016021,GO:0055085
TU43207	
TU43211	GO:0003951,GO:0006741,GO:0016310,GO:0019674
TU43213	GO:0005789,GO:0005886,GO:0006869,GO:0008289,GO:0016021,GO:0046872,GO:0061817
TU43212	GO:0005789,GO:0005886,GO:0006869,GO:0008289,GO:0016021,GO:0046872,GO:0061817
TU43214	GO:0005789,GO:0005886,GO:0006869,GO:0008289,GO:0016021,GO:0046872,GO:0061817
TU43215	GO:0015031,GO:0016021
TU43216	GO:0015031,GO:0016021
TU43217	GO:0005887,GO:0015379,GO:0071477,GO:0071805,GO:1902476
TU43218	
TU43219	GO:0016021
TU43220	
TU43221	
TU43225	GO:0030414
TU43222	GO:0030414
TU43226	GO:0004867,GO:0005576,GO:0010951
TU43223	GO:0004867,GO:0005576,GO:0010951
TU43224	GO:0030414
TU43227	GO:0030414
TU43228	GO:0005515,GO:0019005,GO:0031146
TU43229	
TU43231	
TU43232	
TU43233	
TU43230	
TU43236	
TU43238	GO:0000502,GO:0006281,GO:0010952,GO:0016504,GO:0070577,GO:0070628
TU43234	GO:0004518,GO:0006259,GO:0016779
TU43235	
TU43239	
TU43237	GO:0000502,GO:0006281,GO:0010952,GO:0016504,GO:0070577,GO:0070628
TU43240	GO:0004725,GO:0009653,GO:0016043,GO:0035335,GO:0040011,GO:0042221,GO:0048666
TU43241	GO:0004725,GO:0009653,GO:0016043,GO:0035335,GO:0040011,GO:0042221,GO:0048666
TU43242	GO:0005743,GO:0006120,GO:0070469
TU43243	
TU43244	
TU43245	GO:0016021
TU43246	GO:0016021
TU43247	GO:0005789,GO:0016021
TU43248	GO:0052689
TU43250	
TU43249	
TU43251	GO:0016021
TU43252	
TU43253	GO:0005249,GO:0005516,GO:0016021,GO:0034765,GO:0071805
TU43254	GO:0004930,GO:0007186,GO:0016021
TU43256	
TU43255	
TU43258	GO:0016020
TU43257	GO:0016020
TU43259	GO:0003676,GO:0008270
TU43260	
TU43261	
TU43262	GO:0016021,GO:0022857,GO:0055085
TU43263	
TU43265	
TU43264	
TU43266	
TU43267	GO:0016021,GO:0016747
TU43268	GO:0016021,GO:0016747
TU43270	
TU43269	GO:0003676
TU43271	
TU43272	GO:0006869,GO:0008289,GO:0012505,GO:0016021,GO:0043231,GO:0046872,GO:0061817
TU43273	GO:0004497,GO:0005506,GO:0016705,GO:0020037
TU43274	GO:0052689
TU43275	GO:0052689
TU43276	GO:0052689
TU43277	GO:0052689
TU43278	
TU43279	
TU43280	GO:0005750,GO:0006122
TU43281	GO:0016830,GO:0019752,GO:0030170
TU43282	
TU43284	
TU43283	
TU43285	
TU43286	
TU43287	
TU43288	
TU43289	
TU43290	GO:0004733,GO:0008615,GO:0010181
TU43291	
TU43292	GO:0004252,GO:0006508
TU43293	
TU43294	
TU43295	GO:0004725,GO:0008138,GO:0016043,GO:0035335
TU43298	
TU43297	
TU43296	
TU43299	GO:0005576,GO:0005975,GO:0008061,GO:0016798
TU43300	GO:0003676
TU43301	
TU43302	
TU43303	
TU43304	
TU43305	
TU43306	
TU43307	GO:0003676,GO:0015074,GO:0042575
TU43311	GO:0003677,GO:0003700,GO:0005737,GO:0006355
TU43308	GO:0003700,GO:0005634,GO:0005737,GO:0006357
TU43309	GO:0003700,GO:0005634,GO:0005737,GO:0006357
TU43310	GO:0003700,GO:0005634,GO:0005737,GO:0006357
TU43312	
TU43313	
TU43314	GO:0009653,GO:0030054,GO:0035556,GO:0048468,GO:0051179
TU43315	
TU43316	
TU43317	GO:0016020
TU43318	GO:0016021
TU43320	
TU43319	
TU43321	GO:0001653,GO:0004383,GO:0004672,GO:0005524,GO:0005886,GO:0006182,GO:0006468,GO:0007168,GO:0016021,GO:0035556
TU43322	
TU43323	
TU43324	
TU43325	
TU43326	
TU43328	
TU43329	
TU43327	
TU43330	
TU43331	GO:0005524,GO:0016021,GO:0055085,GO:0140359
TU43332	GO:0004930,GO:0007186,GO:0016021
TU43333	
TU43334	GO:0016020
TU43335	
TU43336	GO:0016021
TU43338	GO:0005096,GO:0005737,GO:0050790
TU43339	GO:0005096,GO:0005737,GO:0050790
TU43337	GO:0005096,GO:0005737,GO:0050790
TU43340	GO:0005096,GO:0043547
TU43341	GO:0004419,GO:0006552,GO:0006629,GO:0046951
TU43342	
TU43344	GO:0015276,GO:0016020
TU43343	GO:0015276,GO:0016021,GO:0034220,GO:0038023
TU43345	
TU43346	GO:0015276,GO:0016021,GO:0034220,GO:0038023
TU43347	GO:0052689
TU43348	GO:0052689
TU43349	
TU43350	
TU43351	GO:0003723
TU43352	GO:0005515,GO:0005886,GO:0016021
TU43353	
TU43354	
TU43355	
TU43356	GO:0003676
TU43357	GO:0004252,GO:0006508,GO:0016021
TU43358	
TU43359	
TU43360	
TU43361	
TU43362	GO:0000981
TU43363	
TU43364	GO:0005634,GO:0005737,GO:0043130
TU43366	
TU43365	
TU43367	
TU43368	
TU43369	
TU43370	GO:0003999,GO:0005737,GO:0006166,GO:0006168,GO:0044209
TU43371	
TU43372	GO:0004879,GO:0005634,GO:0005737,GO:0006357,GO:0008270,GO:0030522,GO:0043565
TU43373	GO:0004879,GO:0005634,GO:0005737,GO:0006357,GO:0008270,GO:0030522,GO:0043565
TU43374	GO:0004252,GO:0006508
TU43375	
TU43376	GO:0004497,GO:0005506,GO:0016021,GO:0016705,GO:0020037
TU43377	
TU43379	
TU43378	
